year,voc,model_type,x_metric,y_metric,slope,intercept,r2,n,x1,y1,x2,y2
1984,LME,weighted,gdp_pc_unadjusted,pre_tax_gini,4.9232140382069115e-6,0.2755234489474385,0.7870706671107366,6,25951.8351,0.4032898878289894,42863.5,0.4865496338741205
1985,CME,unweighted,gdp_pc_ppp,post_tax_gini,-1.6657318254955392e-6,0.36663389982942945,0.09565762020555939,10,32302.2077,0.3128270844297724,65415.8937,0.25766856380010633
1985,LME,unweighted,gdp_pc_ppp,post_tax_gini,2.652763033050447e-6,0.27036338467231114,0.07328532221164315,6,26635.1467,0.34102011721794673,44219.1,0.38766617850707213
1985,CME,unweighted,gdp_pc_ppp,pre_tax_gini,-1.0690082458055629e-6,0.4502772480701667,0.1322677250299367,10,32302.2077,0.41574592168114277,65415.8937,0.38034711829812656
1985,LME,unweighted,gdp_pc_ppp,pre_tax_gini,1.0749613403548715e-6,0.40814473573887317,0.030821227409302463,6,26635.1467,0.4367764887360538,44219.1,0.45567855874415925
1985,CME,unweighted,gdp_pc_unadjusted,post_tax_gini,-9.543605052099188e-7,0.3273308753430904,0.06259383005249675,10,18769.25,0.30941824443067917,71183.4888,0.25939616500931784
1985,LME,unweighted,gdp_pc_unadjusted,post_tax_gini,3.91590311546357e-6,0.2350340411254308,0.1470555377856627,6,26635.1467,0.33933469506879,44219.1,0.40819175257842594
1985,CME,unweighted,gdp_pc_unadjusted,pre_tax_gini,-6.600133796627425e-7,0.42685418317181545,0.10050657115261692,10,18769.25,0.4144662270455805,71183.4888,0.37987212815274246
1985,LME,unweighted,gdp_pc_unadjusted,pre_tax_gini,1.925915649930485e-6,0.3823589183225443,0.09110373503523955,6,26635.1467,0.43365596419026864,44219.1,0.4675211750383854
1985,CME,weighted,gdp_pc_ppp,post_tax_gini,-6.041884864600249e-6,0.5754969641654643,0.5619306512577529,10,32302.2077,0.38033074436966063,65415.8937,0.1802616661151355
1985,LME,weighted,gdp_pc_ppp,post_tax_gini,9.538779682481824e-6,-0.0024123938274390874,0.6682652323594965,6,26635.1467,0.25165440235444375,44219.1,0.4193838588301929
1985,CME,weighted,gdp_pc_ppp,pre_tax_gini,-3.5808573191607624e-6,0.5650288699178176,0.5680685287131106,10,32302.2077,0.4493592730502215,65415.8937,0.33078388817273024
1985,LME,weighted,gdp_pc_ppp,pre_tax_gini,5.572345308005569e-6,0.23737644737609984,0.5737410894256207,6,26635.1467,0.38579668211788487,44219.1,0.48378054178532887
1985,CME,weighted,gdp_pc_unadjusted,post_tax_gini,-4.060596328078414e-6,0.4561096887972903,0.5489707904626143,10,18769.25,0.37989534116650453,71183.4888,0.16706227555619935
1985,LME,weighted,gdp_pc_unadjusted,post_tax_gini,7.918953454001396e-6,0.07608125182698458,0.8700745419074245,6,26635.1467,0.28700373878478347,44219.1,0.4262502465048177
1985,CME,weighted,gdp_pc_unadjusted,pre_tax_gini,-2.4122908393011156e-6,0.4944280914408449,0.5575936275572454,10,18769.25,0.4491512016052924,71183.4888,0.3227128134991113
1985,LME,weighted,gdp_pc_unadjusted,pre_tax_gini,4.797609518754854e-6,0.2762751112174457,0.8034287283701854,6,26635.1467,0.40406014455879763,44219.1,0.48842108628821845
1986,CME,unweighted,gdp_pc_ppp,post_tax_gini,-2.3612477072820928e-6,0.393779768455656,0.15620880185168712,10,33229.7509,0.3153160953294759,66272.0014,0.23729515709291035
1986,LME,unweighted,gdp_pc_ppp,post_tax_gini,2.827831783257548e-6,0.26291301042006576,0.10772974006726635,6,26436.1778,0.33767007423075335,45325.8,0.39108674826164075
1986,CME,unweighted,gdp_pc_ppp,pre_tax_gini,-1.783820569338213e-6,0.48237098746479873,0.2357918859106949,10,33229.7509,0.4230950742953937,66272.0014,0.3641536281962679
1986,LME,unweighted,gdp_pc_ppp,pre_tax_gini,1.405080174172201e-6,0.39698308476373884,0.07662245996731248,6,26436.1778,0.4341280340714101,45325.8,0.46066946772223316
1986,CME,unweighted,gdp_pc_unadjusted,post_tax_gini,-1.3542414163936937e-6,0.3366554833697367,0.10061133328415454,10,19308.2004,0.3105075187120274,72115.0779,0.23899425813109915
1986,LME,unweighted,gdp_pc_unadjusted,post_tax_gini,3.7614553051976525e-6,0.23898028087885498,0.17715180358044375,6,26436.1778,0.3384187821138134,45325.8,0.4094712517511827
1986,CME,unweighted,gdp_pc_unadjusted,pre_tax_gini,-1.049591393758648e-6,0.44024585793889864,0.15984511239380095,10,19308.2004,0.41998013697009134,72115.0779,0.36455449281482416
1986,LME,unweighted,gdp_pc_unadjusted,pre_tax_gini,2.0422540993735428e-6,0.3791740400323146,0.15044533636769788,6,26436.1778,0.43316343251613243,45325.8,0.4717408408896999
1986,CME,weighted,gdp_pc_ppp,post_tax_gini,-6.540336882920832e-6,0.6007018237522078,0.5894985853218101,10,33229.7509,0.3833680583306661,66272.0014,0.16726060869080683
1986,LME,weighted,gdp_pc_ppp,post_tax_gini,9.229572979398143e-6,0.003297941892059445,0.7173846362428312,6,26436.1778,0.2472925741935045,45325.8,0.42163572084166384
